"zipcode","latitude","longitude"
"06703,41.52710,-73.00830"
"46851,41.06900,-85.16570"
"23313,37.20470,-75.95840"
"65650,37.85253,-93.42603"
"90039,34.12280,-118.26100"
"59540,48.65040,-110.55800"
"84101,40.75000,-111.90000"
"83709,43.53647,-116.30962"
"20851,45.60622,9.22763"
"90715,33.84040,-118.08000"
"68352,40.05806,-97.33587"
"63167,38.63280,-90.20620"
"16652,40.41553,-78.01954"
"94610,37.81240,-122.24100"
"LL57 1AG,53.22704,-4.12113"
"99504,61.20160,-149.74100"
"90033,34.05040,-118.21100"
"93940,36.57600,-121.82200"
"26704,39.37315,-78.52279"
"99733,65.62790,-143.44900"
"98909,46.54470,-120.64600"
"93451,35.89969,-120.43265"
"30563,34.51000,-83.50000"
"89101,36.17210,-115.12200"
"99658,62.28480,-163.34300"
"15951,40.33000,-78.78000"
"62326,40.35450,-90.75350"
"02471,42.36950,-71.17750"
"54639,43.61920,-90.61930"
"44612,40.65006,-81.45206"
"36426,31.06046,-87.05997"
"46780,40.77760,-84.84250"
"48744,43.34820,-83.35920"
"48756,44.29614,-83.95326"
"V2T 3R1,49.05152,-122.32676"
"B0P,45.01736,-64.86303"
"74630,36.51390,-97.37220"
"02459,42.31460,-71.19310"
"45863,40.88640,-84.45900"
"99179,46.49070,-117.10700"
"35460,32.76350,-88.18330"
"92227,32.99754,-115.07192"
"91104,34.16790,-118.12300"
"98082,47.85700,-122.21600"
"83835,47.83185,-116.77742"
"08098,39.63350,-75.32330"
"3151,51.98013,4.14001"
"14101,42.38700,-78.52850"
"15673,40.59430,-79.55540"
"01039,42.40480,-72.68980"
"74578,34.88060,-95.30860"
"20763,39.13800,-76.82090"
"00721,18.30180,-66.08000"
"63120,38.67490,-90.26351"
"13665,44.10820,-75.46070"
"68633,41.73612,-96.94531"
"72760,35.85690,-93.72280"
"65402,37.94210,-91.77160"
"64680,39.42320,-93.75860"
"95928,39.64849,-121.87220"
"46962,41.00000,-85.77000"
"72717,35.83610,-94.43520"
"34452,28.77920,-82.38740"
"60664,41.87440,-87.65600"
"20472,38.88580,-77.01860"
"64868,36.66520,-94.61520"
"59444,48.48220,-111.42500"
"68844,41.04446,-99.00759"
"38382,35.89563,-88.96395"
"26571,39.51220,-80.25900"
"21921,39.62610,-75.87660"
"39400,46.55949,6.06450"
"G12 8QQ,55.87212,-4.28820"
"31070,36.19680,36.16123"
"47247,39.06000,-85.88000"
"02152,42.37730,-70.98060"
"16374,41.28438,-79.76242"
"16373,41.21310,-79.82460"
"27284,36.11986,-80.07365"
"53098,43.20560,-88.72560"
"12549,41.52000,-74.23000"
"04416,44.56535,-68.79031"
"140001,30.96562,76.52272"
"4002,47.53769,21.86591"
"84667,39.46870,-111.66800"
"S0C 1N0,49.38094,-102.75684"
"54750,44.61030,-92.27580"
"R0J 0Y0,50.62492,-99.46445"
"93001,34.33000,-119.31000"
"60919,40.97770,-88.19230"
"13733,42.33720,-75.51180"
"60609,41.81210,-87.65420"
"52353,41.39779,-91.80712"
"78132,29.76670,-98.18180"
"32535,30.96660,-87.34780"
"53534,42.84060,-89.07500"
"5056 GB,51.58424,5.13970"
"87016,34.86450,-106.05169"
"44624,40.58910,-81.62180"
"25843,37.70567,-81.09843"
"10994,41.09000,-73.96000"
"52164,42.86200,-91.88470"
"55027,44.40810,-92.54570"
"91224,34.23070,-118.25000"
"E1E 1E4,46.07854,-64.83022"
"99170,47.27462,-117.28463"
"62051,39.22120,-89.41030"
"35972,33.99250,-86.22820"
"29003,33.20744,-81.07547"
"66033,38.32440,-95.11150"
"44234,41.33720,-81.16470"
"83633,43.05840,-115.20500"
"73123,35.53690,-97.62280"
"56950,38.89520,-77.03650"
"53790,43.07610,-89.38160"
"30806,33.43350,-82.44110"
"02768,41.92370,-71.05260"
"97459,43.45740,-123.99200"
"44617,40.50640,-81.78520"
"CF10 1BA,51.48158,-3.17909"
"39116,31.85010,-89.56620"
"01008,42.18870,-72.95560"
"N1H 1G8,43.56353,-80.28061"
"J1E 1C3,45.42596,-71.89311"
"96705,21.90600,-159.54700"
"61402,40.94780,-90.37130"
"38487,35.73100,-87.24100"
"N9J,42.23554,-83.10248"
"40943,36.96560,-83.85300"
"36784,31.78849,-87.72722"
"63140,38.74061,-90.32539"
"33351,26.17960,-80.27520"
"99742,63.75130,-171.69400"
"66409,38.91990,-95.57870"
"20781,38.94980,-76.94410"
"92690,33.60020,-117.67100"
"84307,41.46466,-112.30356"
"L2E 2G5,43.10526,-79.10806"
"95758,38.42520,-121.43500"
"86003,35.22780,-111.57000"
"20526,38.90210,-77.04410"
"13341,43.03680,-75.39280"
"74831,34.89530,-97.10660"
"76872,31.41238,-99.15755"
"84318,41.80370,-111.81700"
"21921,39.70222,-75.86833"
"16327,41.63190,-79.95570"
"14783,42.10840,-78.90440"
"G7H,48.42805,-71.06849"
"32708,28.68000,-81.27000"
"04668,45.18727,-67.61998"
"18426,41.32000,-75.30000"
"30082,33.85560,-84.53630"
"19374,39.83000,-75.75000"
"14837,42.40813,-77.05830"
"27341,35.52870,-79.68560"
"96047,49.89383,10.88614"
"72210,34.71780,-92.50840"
"76245,33.83670,-96.88720"
"29452,32.77020,-80.45490"
"G7J 2M1,48.42805,-71.06849"
"400079,19.11493,72.91948"
"80750,40.39520,-103.60400"
"05446,44.54890,-73.18590"
"58474,46.06688,-97.94967"
"78040,27.53000,-99.48000"
"77865,31.22060,-96.23620"
"62001,38.87910,-89.74570"
"91381,34.37950,-118.57500"
"39701,33.50000,-88.40000"
"97880,45.13480,-118.93300"
"79231,33.93960,-101.09000"
"59847,46.74360,-114.38800"
"58771,48.02270,-101.96200"
"61723,40.23390,-89.20780"
"95671,38.67340,-121.15000"
"77376,30.43560,-94.67310"
"87544,35.83750,-106.34900"
"79912,31.83850,-106.53100"
"36426,31.11000,-87.07000"
"R0K 0N0,49.14746,-98.94955"
"94205,38.47530,-121.44400"
"64723,38.37463,-94.58308"
"80721,40.68490,-102.16900"
"57050,44.15240,-97.00950"
"44103,41.40577,-81.49812"
"76561,31.45570,-97.57060"
"18411,41.48000,-75.70000"
"53217,43.11897,-87.91541"
"41701,37.24150,-83.20130"
"80547,40.52970,-104.98300"
"58843,48.24140,-103.34600"
"49224,42.38198,-84.78415"
"82217,41.73210,-104.37200"
"15684,40.46570,-79.50350"
"12859,43.16970,-73.90680"
"77518,29.50510,-94.99070"
"70114,29.93500,-90.03140"
"55014,45.16024,-93.08883"
"14054,42.89950,-78.13480"
"LV-1012,56.96393,24.13678"
"N0C,44.16767,-80.39357"
"21230,39.26740,-76.62800"
"17921,40.74148,-76.39051"
"76354,34.09360,-98.63800"
"85643,32.25285,-109.83201"
"78336,27.94744,-97.20058"
"77650,29.48000,-94.57000"
"83230,42.73840,-111.51200"
"49053,42.28116,-85.37562"
"71037,32.51080,-93.52050"
"48422,43.26550,-82.62670"
"23071,37.56150,-76.47850"
"84201,41.24000,-111.99000"
"228510,1.30499,103.83554"
"28693,36.45650,-81.55010"
"97497,42.66780,-123.39300"
"07737,40.40950,-74.06430"
"91304,34.22420,-118.63200"
"77406,29.63490,-95.75520"
"36910,32.23950,-88.22100"
"83637,44.19320,-115.43800"
"02780,41.91237,-71.14165"
"K7H,44.89881,-76.24856"
"18098,40.53060,-75.49890"
"30183,34.33090,-84.58940"
"K0C 2K0,45.07326,-75.36308"
"79011,35.54350,-100.14300"
"22570,37.94880,-76.60450"
"48014,43.01000,-82.92000"
"3232 EK,51.90258,4.16368"
"35297,33.49280,-86.77910"
"31062,33.08000,-83.23220"
"90721,33.80320,-118.07100"
"32603,29.65050,-82.35190"
"63051,38.39930,-90.56030"
"63747,37.55000,-89.84000"
"31557,31.37550,-82.10610"
"94531,37.95660,-121.78500"
"67045,37.89080,-96.37260"
"59620,46.53280,-112.16000"
"30605,33.90770,-83.32420"
"16033,40.79230,-80.06060"
"59215,47.29778,-105.76251"
"72523,35.61870,-91.83750"
"60521,41.79670,-87.92850"
"37407,35.00200,-85.28950"
"31625,31.00000,-83.51000"
"13812,42.03890,-76.31380"
"13112,43.08240,-76.39810"
"14225,42.91253,-78.75186"
"25364,38.31920,-81.59870"
"3700,-37.55730,175.15927"
"41142,38.28360,-83.07540"
"92402,34.07950,-117.46100"
"17050,40.24592,-77.03275"
"61240,41.44037,-90.45024"
"19702,39.63803,-75.73036"
"78746,30.27687,-97.79112"
"49868,46.50259,-85.43865"
"00603,18.44090,-67.15080"
"17404,39.97180,-76.77460"
"66725,37.16000,-94.84000"
"78756,30.32060,-97.73960"
"75657,32.87625,-94.27963"
"60921,40.72720,-88.29430"
"74723,33.97480,-96.00760"
"73654,35.89050,-99.37130"
"15228,40.37829,-80.02400"
"DT7 3XJ,50.73762,-2.96072"
"66006,38.80170,-95.28550"
"43072,40.11690,-83.95640"
"04412,44.77820,-68.72500"
"92518,33.89000,-117.27000"
"17243,40.24350,-77.90840"
"32547,30.42000,-86.61000"
"25801,37.82789,-81.10176"
"65074,38.48700,-92.42350"
"22405,38.32918,-77.40428"
"58001,46.44790,-96.73020"
"45018,39.43250,-84.49540"
"44145,41.45250,-81.92980"
"58346,48.25180,-99.43090"
"67030,37.80035,-97.54639"
"40259,38.25400,-85.75930"
"25608,37.56340,-81.91240"
"45228,39.06534,-84.41989"
"E4R,46.26285,-64.56740"
"30022,34.02893,-84.19858"
"16334,41.32940,-79.44640"
"50981,41.58340,-93.63880"
"11215,40.66780,-73.98500"
"29418,32.89427,-80.03816"
"20726,39.09240,-76.85250"
"33655,27.95000,-82.45740"
"83350,42.70000,-113.62000"
"74171,36.05000,-95.95220"
"67020,37.94334,-97.65505"
"86332,34.46270,-112.89900"
"DL2,54.46659,-1.54353"
"03850,43.68870,-71.30490"
"92369,34.13550,-117.22300"
"20747,38.85000,-76.88000"
"54701,44.82000,-91.49000"
"94972,38.31910,-122.92700"
"58381,47.90470,-98.67220"
"68771,42.38460,-97.33150"
"26170,39.37310,-81.13670"
"68310,40.25167,-96.60030"
"22701,38.43763,-78.13833"
"92663,33.62550,-117.93300"
"13214,43.04120,-76.07400"
"48000,37.21472,28.36511"
"21601,38.73623,-76.08161"
"48837,42.74480,-84.76320"
"61771,40.71100,-89.11840"
"LS1 9SX,53.80076,-1.54908"
"44160,20.67345,-103.37372"
"07716,40.40460,-74.03040"
"68794,49.25366,8.50302"
"68643,41.65610,-97.22370"
"30029,33.97750,-84.14950"
"14025,42.61990,-78.72710"
"35462,33.04096,-88.02030"
"73569,33.89400,-97.81700"
"85044,33.34160,-111.99200"
"N4K 2L1,44.56903,-80.94056"
"31520,31.15000,-81.48000"
"88210,32.63879,-104.42266"
"18084,40.32860,-75.45150"
"61016,42.18930,-88.94370"
"25446,39.23790,-77.96820"
"62510,39.51000,-89.04000"
"99732,64.06254,-141.91748"
"L7B 1G2,43.92869,-79.52814"
"40740,37.00300,-84.06830"
"02108,42.36007,-71.05883"
"8001,-33.92487,18.42406"
"55188,44.96380,-93.08350"
"96970,8.71670,167.73300"
"61414,41.11000,-90.16000"
"00741,18.16840,-65.74860"
"3514 AT,52.09965,5.11332"
"17403,39.85566,-76.70747"
"77350,30.81760,-94.87030"
"48620,43.80620,-84.37950"
"11779,40.81490,-73.12290"
"02114,42.36007,-71.05883"
"18657,41.57220,-75.92750"
"50636,42.84822,-92.83777"
"97268,45.41660,-122.63900"
"98532,46.58705,-123.11013"
"S0G 2A0,50.17200,-104.44828"
"D01 R3P3,53.34854,-6.26562"
"03579,45.08290,-70.92687"
"95840,38.58540,-121.49300"
"28115,35.57570,-80.81900"
"37201,36.17000,-86.78000"
"71223,32.90130,-91.67990"
"71276,32.57520,-91.28250"
"V8T 4E8,48.44062,-123.35989"
"20570,38.89890,-77.03960"
"G0W,48.47040,-71.60093"
"26524,39.54240,-79.80090"
"94116,37.74380,-122.48600"
"46635,41.71950,-86.20660"
"T5S 1X2,53.55181,-113.68442"
"85260,33.60620,-111.89400"
"69216,42.88050,-101.02200"
"88539,31.81080,-106.41800"
"30525,34.91815,-83.38544"
"37351,35.10563,-85.26412"
"21865,38.28600,-75.85110"
"34229,27.19000,-82.47830"
"12159,42.63320,-73.89150"
"01850,42.65620,-71.30290"
"53192,42.54000,-88.12000"
"31119,33.75000,-84.29950"
"15227,40.37520,-79.97150"
"28135,34.98470,-80.16490"
"13039,43.17480,-76.07830"
"58746,48.66510,-102.03400"
"20289,38.88360,-77.01920"
"71082,32.85820,-93.96260"
"02807,41.17680,-71.57850"
"48376,42.48060,-83.47570"
"73460,34.35890,-96.65880"
"39086,31.95500,-90.82370"
"27698,35.77510,-78.63910"
"52641,40.92664,-91.65664"
"45624,39.17390,-83.34880"
"02464,42.31320,-71.22000"
"93771,36.74960,-119.78900"
"85025,33.45340,-112.07400"
"54976,44.17630,-89.11460"
"17821,41.08175,-76.70357"
"20899,39.14500,-77.21650"
"96785,19.49290,-155.21200"
"73434,34.61470,-97.49130"
"48458,43.12050,-83.67650"
"11937,40.98930,-72.18590"
"47373,40.30210,-85.16010"
"88021,32.17556,-107.27611"
"77417,29.46350,-95.97060"
"68745,42.42370,-97.07540"
"44301,41.08000,-81.52000"
"49502,42.96360,-85.66070"
"07195,40.73110,-74.17420"
"78752,30.33170,-97.70250"
"07676,40.98870,-74.06320"
"62536,39.63710,-89.63720"
"L4C 3C4,43.88284,-79.44028"
"54814,46.85556,-90.78778"
"98411,47.22080,-122.47300"
"61834,40.10420,-87.57900"
"92660,33.62350,-117.86400"
"97005,45.49080,-122.80500"
"96768,20.83890,-156.31800"
"71740,33.04791,-93.31878"
"93925,36.59460,-121.41500"
"33616,27.86850,-82.52760"
"96003,40.64348,-122.39751"
"17101,40.27000,-76.88000"
"CA2 7AN,54.89494,-2.95316"
"77978,28.67000,-96.55000"
"44396,41.06560,-81.52050"
"31005,32.50740,-83.56440"
"75686,32.98762,-95.08383"
"44864,40.66250,-82.31650"
"24828,37.47370,-81.65940"
"49696,44.74080,-85.59490"
"30105,34.46900,-85.17390"
"43447,41.56000,-83.42000"
"69147,41.44550,-102.11000"
"22718,38.46870,-77.81910"
"55736,46.98396,-92.85267"
"49095,41.91180,-85.88610"
"93239,36.09417,-120.00250"
"E7K,46.36667,-67.65000"
"53930,43.67930,-89.46050"
"6155,-32.08000,115.91500"
"18632,41.46990,-76.37900"
"A2H,48.94900,-57.95027"
"42048,36.77610,-88.25280"
"63363,38.88820,-91.53120"
"14126,43.33660,-78.71920"
"25312,38.46570,-81.69500"
"51030,42.52000,-96.20950"
"92521,33.97230,-117.34700"
"92364,35.26752,-116.07391"
"78049,27.50560,-99.50760"
"19129,40.01290,-75.18460"
"22657,39.02539,-78.36473"
"29204,34.02680,-81.00070"
"32759,28.82130,-80.84900"
"28208,35.22100,-80.92760"
"38880,34.58030,-88.60760"
"30368,33.64880,-84.39160"
"08055,39.87080,-74.81820"
"E5B 1E2,45.07572,-67.05425"
"40046,38.03710,-85.16720"
"36907,32.39040,-88.35320"
"84656,39.23060,-112.07100"
"48108,42.21032,-83.72411"
"01230,42.10110,-73.23374"
"32633,29.48680,-82.23150"
"04243,44.08920,-70.17240"
"23828,36.58690,-77.29420"
"17262,40.16000,-77.68681"
"47380,40.27400,-85.03370"
"31213,28.64251,-106.10239"
"39846,31.56660,-84.74910"
"29821,33.63730,-82.14700"
"27311,36.47390,-79.47220"
"13424,43.14980,-75.35980"
"52255,41.85890,-90.95680"
"63877,36.08996,-89.89152"
"69346,42.51190,-103.77300"
"46304,41.60000,-87.05000"
"69130,40.89110,-99.94650"
"55360,44.95663,-93.95164"
"56162,43.87060,-94.67720"
"78612,30.08890,-97.47920"
"02204,42.36007,-71.05883"
"97448,44.16111,-123.30333"
"83434,43.73200,-112.00800"
"17824,40.86060,-76.55100"
"18103,40.58885,-75.46943"
"77445,30.09327,-95.98773"
"75477,33.53630,-95.76870"
"30115,34.17399,-84.50132"
"80435,39.57917,-105.93474"
"04751,46.95440,-67.89180"
"81043,38.12220,-102.22000"
"95971,39.69850,-120.92495"
"77414,28.83526,-95.66468"
"37184,36.09000,-86.13000"
"97296,45.53210,-122.77600"
"62865,37.96670,-89.12980"
"J0X 1M0,45.85000,-76.99989"
"E7M 5P8,46.25000,-67.75000"
"44471,41.05020,-80.59140"
"40536,38.03160,-84.50890"
"54740,44.73490,-92.24080"
"68643,41.59499,-97.20058"
"40336,37.64270,-83.99980"
"20213,38.89190,-77.01380"
"93641,36.68910,-119.03100"
"51020,42.52100,-95.45170"
"55349,45.06560,-94.07310"
"G0A,47.63042,-70.64821"
"46660,41.69440,-86.21430"
"50518,42.51760,-94.37880"
"53147,42.63860,-88.45977"
"75243,32.91050,-96.73350"
"07189,40.79630,-74.15960"
"51528,41.90610,-95.49940"
"11205,40.69400,-73.96420"
"01069,42.21254,-72.19119"
"15330,40.17660,-80.06340"
"60523,41.83640,-87.95200"
"54644,44.02650,-91.04830"
"75640,32.69000,-94.66000"
"48279,42.33030,-83.03840"
"14207,42.95190,-78.89810"
"76534,30.88000,-97.40000"
"16686,40.64784,-78.19529"
"56138,43.52181,-96.39712"
"64076,38.98280,-93.95220"
"71731,33.20770,-92.66630"
"41174,38.70660,-83.01210"
"76078,33.10300,-97.45970"
"43952,40.36000,-80.64000"
"11934,40.82454,-72.66621"
"94553,37.99060,-122.07285"
"95010,36.97730,-121.95500"
"1017 GC,52.36526,4.88596"
"04680,44.50690,-67.96430"
"43115,39.50534,-83.15324"
"68626,41.17660,-96.96600"
"12754,41.79280,-74.74010"
"20520,38.89320,-77.04810"
"97756,44.26000,-121.22000"
"46530,41.74520,-86.12420"
"02653,41.76620,-69.96970"
"46911,40.61200,-85.94750"
"61314,41.28300,-89.68230"
"54880,46.60393,-92.05415"
"48761,44.44685,-83.95326"
"06820,41.08040,-73.48230"
"13342,42.64000,-75.17000"
"44484,41.20728,-80.77758"
"37717,36.10330,-84.13190"
"37149,35.78090,-86.22470"
"84779,37.20100,-113.19700"
"T4N 1T9,52.26811,-113.81124"
"40216,38.18910,-85.83620"
"23183,37.34230,-76.52190"
"44200,47.20566,-1.56931"
"L9W,43.94333,-80.23213"
"49836,46.24660,-85.92800"
"72114,34.75386,-92.22367"
"49253,41.96530,-84.26500"
"67525,38.52196,-98.66452"
"59322,47.08700,-106.52100"
"44838,40.77170,-82.25940"
"V7M 2H4,49.31853,-123.07289"
"95525,40.93340,-123.82200"
"51242,43.44160,-96.33490"
"53223,43.16334,-87.96453"
"33848,28.26240,-81.51420"
"24251,36.61510,-82.61238"
"10708,40.93890,-73.83080"
"IP25 7RP,52.61397,0.88640"
"12236,42.65200,-73.75840"
"70122,30.01050,-90.06350"
"70164,30.00620,-90.00300"
"49283,42.20230,-84.56190"
"53570,42.73870,-89.61940"
"50034,42.51540,-93.67480"
"49115,41.87838,-86.62863"
"43545,41.39000,-84.12000"
"14740,42.22610,-79.16160"
"29934,32.57640,-81.18740"
"28117,35.57140,-80.89590"
"77623,29.56740,-94.39690"
"38646,34.28580,-90.30900"
"37616,36.21190,-82.74940"
"19333,40.04000,-75.42290"
"L5K 2R7,43.51565,-79.67052"
"39192,33.20350,-89.78490"
"15717,40.47410,-79.23410"
"44826,41.25710,-82.48750"
"93042,34.10967,-119.09886"
"39051,32.79930,-89.33618"
"55032,45.60000,-92.98000"
"30450,32.56860,-81.90520"
"16693,40.44150,-78.22840"
"73162,35.58140,-97.64060"
"23185,37.26292,-76.66134"
"32733,28.60720,-81.35270"
"78408,27.79500,-97.44690"
"55354,44.85520,-94.07100"
"80422,39.80110,-105.50200"
"46869,41.06900,-85.16590"
"38401,35.62750,-86.99320"
"T1G 1H7,49.78596,-112.14965"
"77092,29.83250,-95.47680"
"61459,40.49980,-90.39180"
"31750,31.70491,-83.15599"
"48764,44.26970,-83.51480"
"46385,41.51170,-87.17920"
"95125,37.29590,-121.89500"
"91609,34.18900,-118.38700"
"93526,36.97799,-118.25343"
"89103,36.11490,-115.21600"
"T4N,52.26811,-113.81124"
"16505,42.10800,-80.15580"
"82933,41.26884,-110.33988"
"56627,48.28700,-94.07190"
"60047,42.17058,-88.04785"
"98408,47.20590,-122.44700"
"98930,46.26000,-119.90000"
"04091,43.83320,-70.77812"
"42558,36.97240,-84.39540"
"28043,35.42587,-81.90983"
"10030,40.81790,-73.94400"
"03110,42.95000,-71.50000"
"84320,41.96370,-111.85100"
"63045,38.76830,-90.46410"
"53080,43.40838,-87.99227"
"21639,38.95860,-75.79710"
"99640,60.03120,-154.55500"
"03263,43.27590,-71.33020"
"98471,47.25510,-122.47300"
"17566,39.87310,-76.14260"
"93650,36.83000,-119.79000"
"22581,38.12010,-76.78250"
"55345,44.91560,-93.48400"
"62723,39.75840,-89.63270"
"90703,33.86730,-118.06800"
"52637,41.05892,-91.12181"
"78674,30.67370,-97.58450"
"16647,40.40290,-78.12390"
"95037,37.17000,-121.65000"
"28692,36.27790,-81.78430"
"08530,40.39872,-74.90711"
"44109,41.43392,-81.67582"
"66960,39.95850,-97.42490"
"54568,45.95707,-89.69388"
"85715,32.25290,-110.83700"
"55320,45.40520,-94.08580"
"11423,40.71710,-73.76860"
"77640,29.89000,-93.92000"
"24019,37.34328,-79.96770"
"62201,38.64977,-90.09316"
"80553,40.58550,-105.08400"
"28464,34.77177,-78.00938"
"59108,45.77500,-108.58200"
"29429,32.88887,-79.75078"
"J9P 3Y2,48.09871,-77.79677"
"61073,42.41890,-88.98920"
"68017,41.08920,-96.62070"
"33065,26.23000,-80.13000"
"63436,39.52750,-91.54890"
"28160,35.36050,-81.92150"
"50424,43.34250,-93.91150"
"31072,31.93080,-83.55340"
"98045,47.56011,-121.60816"
"43156,39.55550,-82.77580"
"38230,36.14270,-88.73490"
"68401,40.74210,-97.59730"
"77563,29.29470,-95.03120"
"42153,36.66330,-86.04180"
"40013,37.92120,-85.48640"
"T3E 0J3,51.03288,-114.13023"
"24211,36.65041,-81.89038"
"53195,42.58330,-88.26380"
"21930,39.37170,-75.88980"
"40422,37.63240,-84.81230"
"94558,38.39290,-122.29200"
"83523,46.20730,-116.49800"
"09640,19.33951,-99.00493"
"28763,35.00342,-83.37932"
"27113,36.10040,-80.24560"
"81221,38.35930,-105.14600"
"08544,40.34700,-74.65690"
"58757,47.84420,-102.71000"
"34465,28.93420,-82.49360"
"05745,43.82840,-73.05460"
"90803,33.75682,-118.12302"
"04777,45.87000,-68.51790"
"42141,37.01236,-85.85568"
"46567,41.41650,-85.72260"
"55983,44.32580,-92.85210"
"24318,37.01010,-81.36500"
"60112,41.91990,-88.68730"
"25086,38.21550,-81.42490"
"78039,29.31890,-98.82700"
"37729,36.51160,-84.01380"
"57337,43.98040,-97.79080"
"62249,38.83005,-89.66565"
"31405,32.02521,-81.10733"
"95251,38.10180,-120.46900"
"34232,27.32977,-82.45760"
"72315,35.94424,-89.73314"
"58762,48.68790,-101.01200"
"3620,-29.81679,30.85846"
"39095,33.13470,-90.08060"
"83114,42.17900,-110.95100"
"20717,39.00660,-76.77940"
"25708,38.42360,-82.43990"
"35080,33.29580,-86.85590"
"J0L 2N0,45.14273,-73.52479"
"23958,37.26080,-78.64830"
"27712,36.10524,-78.91751"
"30311,33.72380,-84.47550"
"35463,33.07990,-87.67780"
"99811,58.47760,-134.15800"
"02881,41.47000,-71.52000"
"83441,43.76390,-111.61000"
"79313,33.77150,-102.18200"
"54121,45.89430,-88.35530"
"32316,30.44770,-84.32710"
"23834,37.31707,-77.39136"
"94019,37.38300,-122.40025"
"97062,45.36890,-122.76400"
"40014,38.34200,-85.43060"
"19732,39.79640,-75.57260"
"93709,36.73350,-119.78400"
"74333,36.80530,-95.12340"
"98661,45.64100,-122.62600"
"59432,48.19230,-112.49900"
"78406,27.77380,-97.52040"
"06334,41.54530,-72.17440"
"37069,36.02701,-86.94722"
"10474,40.81060,-73.88450"
"89419,40.17935,-118.47348"
"OX7 5EE,51.93598,-1.54348"
"51010,42.10500,-95.95530"
"78951,29.60170,-96.82940"
"07057,40.85000,-74.10000"
"47060,39.28680,-84.91930"
"19720,39.66204,-75.56682"
"19562,40.50300,-75.70230"
"83844,46.73280,-116.99900"
"33092,25.54450,-80.42360"
"17602,39.99788,-76.35413"
"25337,38.35010,-81.62780"
"74644,36.54950,-97.06030"
"71044,32.97430,-93.87780"
"96774,19.99500,-155.27400"
"60091,42.07730,-87.72940"
"36756,32.66850,-87.34240"
"76121,32.72380,-97.45020"
"77539,29.45090,-95.02860"
"48456,43.66850,-82.75220"
"37659,36.28926,-82.43736"
"37364,35.15950,-84.87640"
"43140,39.93339,-83.49159"
"12018,42.62427,-73.54763"
"84770,37.18000,-113.60000"
"46852,41.06900,-85.16590"
"99348,46.23736,-118.36914"
"26412,38.89020,-80.56800"
"15320,39.86008,-79.96061"
"43787,39.55840,-81.84390"
"L1A 3W3,43.94918,-78.29345"
"70087,29.95000,-90.31000"
"20214,38.91630,-76.99490"
"81122,37.32778,-107.63006"
"54856,46.42750,-91.09420"
"49617,44.63530,-86.01780"
"61720,40.52950,-88.51690"
"32350,30.61049,-83.32543"
"55353,45.31210,-94.31240"
"K0A,45.41121,-75.24249"
"32312,30.59870,-84.25200"
"97346,44.75806,-122.33500"
"7331,-40.76667,145.30000"
"64163,39.34190,-94.72090"
"33780,27.85000,-82.70000"
"37101,36.04440,-87.63800"
"03580,44.14962,-71.80080"
"15253,40.45900,-80.02170"
"75902,31.32120,-94.80300"
"69032,40.50708,-101.07118"
"22657,39.07335,-78.37076"
"C0A,46.38581,-63.51359"
"99362,46.08319,-118.18884"
"19437,40.18450,-75.25640"
"18069,40.63230,-75.61490"
"54228,44.27860,-87.64680"
